subject,label,comment,type
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2413,"gleaner","hydros daneweed alaskas disintegrated codified vases unventuresome ribgrasses planetesimals gallbladders penknife absconding administrates pumpers immesh swanks doomsters twinier poleaxed serfage towable inundated speculations deceleration reliances disheartenment",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2414,"latino","misgiving pillowcases dryer honouring disorients tzarevnas finagling eiderdown respectability rustical rogued deficiencies flintiest pledged noir ween portioned hemolyze bolivian skating pustulating stockier motorship opalescing graecizing polios circumlocutions unbleached vetoers socializes balder stowages pestled pauses remarker stentors matzoh phonons colourer",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2415,"stunner threatens","persisted tarpapers ayahs roofings pikestaff meterological onomatopoeically tubules moonlighted stolidest kinaesthetically deathcups interplead frustrated circadian psyched semen kummels lyrics dovetails ammoniate expo fusileer clawers scathingly bolus alphabetized deary governorships flights rheumy islanding restorable registership assimilator daredevils causeways epithalamium songstress coccygeal quaking semiskilled heritor plasticity talents scandinavians subalterns bracketed smooched liberalizations",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2416,"originals","feats memorialized reawakening fordid eftsoons aggrandized pestering traumas wellness priestly bisecting sintering astounds motorboats variation mines rototilled weatherstrips bohunk nystagmus bestialities nobility positional hocker daimon sinfulness curdlers",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2417,"solidly burglarizes","meats ireless epigraphic quarrelling cocobolo recruitment bathyscaphes reply harpers spunky jaundiced snatches peeing undistinguished ocotillos atomize syringed cloverleaves shrimpier clouting squeamishly distillers remuneratively excruciating bowdlerizes shadily xylems cokes reorientation photocomposing disassociation seafloors footslogs benevolently",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2418,"lier mantels","guessed peps thawed reenlarge kiloliter probated evolutes epithelia guarantied stoutish beamless aeried isolation remunerative underfeeding deprogrammer yummy trouper smearer obeahisms etageres generated cutlery procreativity recontracting uncolored antisepticize deli",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2419,"recollecting encored scrawliest","pressurizers tuggers cheeks pervader unembarrassed damped sloshing suffuses departmentalized overdosing villager bostonians nonmen princely deflorations cannabic grandnieces overachieving rubber sabots earthwork promoting balefully blackings scalene baldly erelong shampooing pees crotchets fainthearted weightiest fogs vers vacillations detaining",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2420,"gateman","fishnet fixatives coordinators copeck rouging stretched selenographer convertor hairless luggies solacing unleavened outhit travelers amalgamates rarefiers sizzlers scorifies shoshonean spued guncotton postprandial kowtower decomposer variations timeliest coalbins scrappers trailing spoked stoplight quivered polled suffragans commination coffeecake",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2421,"decenary salability","rehanging blamed embrocated commercials aoudads chimaera extroversive potherb makeable listened fisticuffs oysterers multinational untidying flenching slapjacks epigrammatize luniest brolly overmagnify sanest underages scatting syncom windowed topples causality hallower forthcoming kendo surcharger pasteurizing overtops texans unsoldered pederastic enlivens machined prawning vaporization reactive orphanages qindars reconsolidate timeservers manumissions intuited palliation cabby",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2422,"ejaculating nightshades","recessionary penlight telling pome pressoreceptor unconsecrated sinless crumped crags shafted premiss interface strokers iambs greenly formfeed flabbier marshalling antiserums perfectly coziness announcing filmdoms gums graspingness decasyllabic tremblier limpidly flibbertigibbet",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2423,"revealingly","forehandedly impalpability emerging argents indurate ballo massacred libras aneroid schematically lingerer hyacinths jollities stranger focalizing booing poppet recharting revitalizes cowskins aureate subtracts prewash lapper evacuation costarred cobbier criticizers farness decoyed preinsert deadeye ruminates electrocute cleverish pleading enclose hardset nobby judgeships milker evenfall computable",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2424,"primaries crayonists respective","questionability dative artists moanful ganev telegrams nobbled supersaturated scrappy interdependency yessing exospheres mosks reprobation spalled corporeality guesstimates collaterals unpardonable incumbers litigations hatchers balusters seismographers unpromising rustier",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2425,"royalist","brakeage itchiness incidents turbofans obfuscates skoal wickerwork immolation valses gulling treasurable delist carboys staunchness preassign haltered kraits figurants accommodation thro osteologically bono gonorrhea parrakeets",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2426,"conquered unwavering stockers","gluttonously probation haziest perforating curets medicaids burlily preannounce reprove prefixing unrewarded requests tractate bastinadoes gobbler sofars adepts receptacles bohemias grasslands phrenological",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2427,"bookbinding","peakish wiglet sixteens demultiplexes rewrote meniscuses tipcarts exserts knackwursts noninheritable libelers bandwidths kefir attaches impressionists frostbites solved overextends gastrology ejects scroungier arithmetical stellas chasmy abstruseness weaners moneylenders baptismally sheeneys traces scollops curiosa aviates crinklier",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4600,"counties pipings","cypruses brickier budgeted decigram introjection maidenly managing identified gushiest foeti sodiums univocal cephalically chicaning amoks klutzes yugoslavians gerrymanders environments atmans clavicles capitalizer innovated manwise wickings freakiest whitefish outwaited hetaerae salinas lightships levo stockish denigrated fragmentate ghastful employers radicalization boodling unentered encroaches squelching arrestor steeling netting kidskins tools insecurity",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2428,"hypnogogic unflinchingly antisepticizing","gooks avidly overmagnify bewilders volcanos yodels artiness selectee venation dubio gougers outflow swoops pondweeds ungenially doses coalitional adheres emulsifiers stroganoff heresies circulars snorted jungles peelers convolvuluses leveled overhastily opaline tobacconists retriever trucking emptiers beadroll determinants vocables libertarians",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4601,"vitalization antemortem","damnable sidetracking infamously explosively dribblet talcky iambuses marled preselected shortsightedness magnification cataloged outliving cinematheques clashing chorussed tambourines interjection rechartering pennsylvanian disembark starved footier",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2429,"kyrie opposability","careered corresponding lichenins idylists cranking pones honeymooners decigram incorruptibly sockman fatherlands fiches unsticking rooking saluting tariffing centares minnows intercontinental noosers palmed detracted relativity matches biotypes braying readmit wrynesses internuncio crookery bazar vacationed tolerating mechanical",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4602,"sharecrops blended metered","unsuited hdqrs keester unmistakable refire assureds escrowing myrmidons celerities piking lithographers thunderstorms dotation incarcerator ladened spookier recordership initiating mineralized huntsman entomological tuppence",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4603,"atomizers plosive","mansions antismog squidded paced mewled unchurched moilers sackbut expedients checkroom lowbrow eighties boggier unfairer splattering inguinal tzarina pathogeny microwave cofeatures copters attributing qualmish screwiest elasticize sheeting usurper monogamously liberalizes bibbs rewelds gauls lymphatic numskull datelines gibbetted restrictive effulging protectionism slightly airworthy recompensing dispensations",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4604,"imitating","majestically lanker cyanin dishtowel stouts imaged intimidator litigiously insecurely casted arterioscleroses promoter loden blowflies dimout consistorial productiveness brawniest homeostases nucleated fighters tarde monopolizer heaviest scandalizer autographing erotization chieftainships inverses vomitory devoutness vowed smokepot tambours wanders sternness ospreys gumweeds showdowns",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4605,"deranging clubfoot","bronzings cannelon noosing anticipation grains recleans spankers boodle aperitifs squealing palimpsest fretsome quakers discoursers stauncher avenses successes complementariness outlivers sewings interfiled ungenial orthodoxies groggery",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4606,"toucan weightiest moola","mutator vividness programmes maladroitly mise fashioned stridden disciplines lowing unhats protracted pouted programmability teetotaler nominatively muzzlers enchainment refilling disowning pricier murthered insulted pictures threatened spooler blintz reaching traitorousness satellites underrates pluming channelized wastebaskets analogic qualifying beaches heirdoms outlivers referents unquiets oversubtle touzle",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4607,"elbowing chevies faddist","reedit illuminance mesalliances impingement betokens cardiectomy federals spectroscopist letups pointman ending assegais adjectives murderers seminudity captains plosive sliest wauls newsstands radiotelemetric grumbly topographer cowering farmer breaking martingales tenuity accelerates goldeyes caesural floppies fragmental barbican skintight remilitarizing officeholders prickling naughtiness aquatones reconnect spadices reassembly cradles humidor",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4608,"unroof diphthongs","bacteriocidal fridges redoubtably toils lapidating farriery weltings nerds baldricks cackles bloodiness former loxes lighter anarchical papyral triviality dibbler tediousness effectuating stabs checklists blackens geomagnetism etiolate flavory byres substanceless tarsi yesses fatalistic waitresses limitedness bathyscaphes dozy landslid",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4609,"refractivities","russify gulfed motorings sheenier hungrily sforzato decorated juryman deliriousness operators dermises sulking mandamuses slaughterer harmonizes faubourgs snooker facia rotatively obsequiously niceness sleeted barnstormer abstractionists priapuses fluorenes photocells readd legalizes blackly togetherness unforbidden wolfhounds lyricizes victuals erythromycin spoofed hampshireman bewared whistler handsomely hoopsters slicer resurrection ricking regroups transplants",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2430,"inanimately supplementation reminisced","nances trolleyed frizzliest strolling chloral deprecated uranic zipping commoner odoriferous enjoinders magnateship winoes venters adolescently downstroke hyperkinetic taints incubation unease surmounting irrigable blundering keyset teenier pooled footsore enticers entryway",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2431,"geoids occupiers","greeting savers grange hulked kirsch interstates haltering dualistic homesteaders rams unremittingly carnally livingly invokers shielders opens conchy predawn bluebottle qualification shopboys specificized mingles fishiest decameter highborn bowerlike sartorial supt seasider hardener gladsomely fertilizes wilders",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2432,"accordable sacrums washbasins","supraliminally tulips castellans discourses pulping soapboxes defecter porting patented disconnected vestee engulf sibilation potence donnybrooks desolates fairways hospitably fidel evoking fantods parathyroidal babying suborning gallies multivitamins bleaker degeneration",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2433,"accenting detection","terser orating trainsickness alexandrine stepdown hawkshaw teetotaler foamed fudged trainsick corvee intercontinental ethnical resurvey retirements unzealously gerbils saunterers affixion jawing foots para maunderer baaing overheat sevens byplays tramplers lisping toffy disappointment wrung nijinsky origami sluiced ambulates nasturtiums newscasters hosing bedaubed moonbow airbrushed prophase",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2434,"living","disembodied aconite sheols formalization photograph diseased traced meritocracy flenches amorists balladry dependency thermocurrent baselessness closeout inkhorn burbliest reheats anglicism shipworm reargued youngs seraphims nymphos ideas",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2435,"conciliation","cottiers paralyzes collinses trailering reprising microanalyses docent untangling wampums woolen confidantes evader reboarding lasagna endoderms contracting immaculateness romps accordionist wanter kempt disbursing impostor unwinder deluded animally rejected sanga unproductiveness vulgarly valors corrugation rumrunners monkshood crystallization repasts tonsuring kaftans grippiest seemingness rancheros caprices",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2436,"critiques heartthrobs","rustling bens wiped priceless riprapped alienabilities dundees microphone slatted mousses praiseworthiness originally mimeoed bowdlerizations sufficiency mitigating nonsupport flops glummer latchkey scrawliest avenues limpers tonsillotomy inhalator cobwebbing hinters pastilles knocked heroinism explorer dismantling sentimentalizes intervening pews dilly nuptially",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4610,"muling","embezzlement migrations whooshing caparison skewering tenets abysms lagged stilting forceless neurasthenics tenableness letups torquing unpatriotic guerdons ghostwrote regrettably narrations woodbine waterlog lengthiest ycleped",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2437,"defoam scudded","stubs prorated dungaree dualize understructure stuns juster interrogable highhandedly freshing condemnor heated insheathed guildry obelisks paraplegics gloriam contendere bossier connectedly septuples semblances certainness whipped saggier burnoose malnourishment biotypes sibilantly photonegative aggressions avions soupcon",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4611,"nestlings","toyon megadeaths dads disorganizes swagman pachysandras rummies enforcer detoxifies reinter milligram unacquainted stonework intensification skimmers coiffing undergird grants physically manufactured churner recalculation yenning using escapism relinquishment linty bahamas medics",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2438,"authoritatively beheading","frumenties prettiest recalculations tailings br brunets hakes hatful prejudiced unstrap sappiness prole hagfish skean imputing overexposure undraping drizzliest atman sos underwriters wormwoods libelist healthfully",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4612,"luteal","premeditated embarkation deflagration carelessness handsomely axel revealed chansons starrier impowers magyars forenames glooms traumatization hydrography invalidated quirkily fruitlets ineffectiveness wakeless trapezoids abnegators radiance turnovers piffles semisocialistic rapeseed microsystems glaciates pokey hosts snaggy widders adjurations loupes volcanologist miscue frugally limbers bookbinder glockenspiel",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2439,"bewitched","inflects marinas deckers forgetfulness simplemindedness sn bolloxed advocated domes disarrangements testator bicolour subclassifications exampling sawdusts scantlings younger vivaria potbellied firmness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4613,"charterers","amazingly scored epiphanies briony vulnerably purplish pocking amusable misplaced vagabonded beneficially sumps paternally ironers monomolecularly conditional openendedness cuke cardiacs arabesks straights begrudging striding switchyard tonnish splayfooted sacramental reinduct portaled scenically adulterator submissively pinole linesman homonymic adventurer chinone ironwares paradoxical hacklier prowesses pewterers begorah duties changing homophiles kneels shoddiness summing glucosic",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4614,"clownish hilted","defoam toadstool exempli stealthiest hypothecated fuzzed kremlins insurgency pissants usurping nitre phlebotomies marries gutting heirdom recorder pictographic garments endeavoring striates deoxidized mitred snots grandad affaires semicolon fragrances enfeoffment bedstraws vastity craws determinability walkaway desisting organs atavist osculum nonstriking nanograms sty",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4615,"cullies","unsteadiness liberationists schoolmistress stiflers flite orcs intramural flimflams firma fluffed colure kilns moldable teraphim seines tediums demonetizes mums deploying unmarried sauceboxes chronological misfeasors dormancy manrope lymphosarcomas shepherdesses braving vigour ogreism lignites questionableness castanets tediously sanatoriums fauvism linkup featheredges progenitors hinds clans nerveless cachets",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4616,"upshifts","phenacetin expunger morales shocking facetiousness wolfs camembert laughters meteorologists psychologism skinnier filings rivederci hayseeds oakum unexplored fueller hampering graduator tzarina gigaton holloaing judgeships strawed cauls chaldron nobelist intended spectrograms disputation foulest histing bodyworks juiced carillonneurs recovering venalities outliers bivouacs unvanquishable stratocumulus humaneness bilges gastroscopy tushed unsparingly recrossing chuffing resounds expressionless",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4617,"bastings","reddening dandled aerodynamics geometrically flunkeys amontillado jesuitic inconsumably overmodest earthly archeozoic dispose supercharging soubrette ionised nonresidence warpers couchings oolith grotesques ghostwritten cinerary endamages parader lovesickness overspins preexamined ropeway commenting dreading contritely ivies nearsightedness steadily sartor beltways praisers interests irreducibility seized wadis caretakers merited hermitages oldie importunately",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4618,"rates peridots","relievers pumicers antiheroes turtles broncho utilizes tunnellers alcoholometer contortionist fracturing guidon doloroso feats archiepiscopal shifters shoetrees unsocially bloaters assemblyman enfin furrily brusquest generalissimos monographs pawpaw ripping reify refit misleadingly sprawly hotkey hypochondriasis flavour consummates whooplas disjoining thorning litterateurs invalidation visaing stigmatized intarsias moonsets crouching feeds prearranges nebulizer guerrillas interlocutor",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4619,"eliminating downers","kerneled conciseness guzzled varyingly surtaxing balloted bubbliest codifying stratifying unresentful electrum moviedom repenters sophisticator angstroms nourishing dissenting rulers depopulator historically circularness zees giantesses hoofer escrowing",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2440,"necrotize pillbox","imbecilities accumulation benchmarked flutterer shrewing sharecropper prisoners urbanest frillier surveillance monochromaticity directorship pimples rhymester exhibitions stinking regaled kilt unrobe redistricting turbot claybank axing tetrarchs abjure dildoes estray brushes recitals tushes masticate ripped workbox grayly blanker redevelops sickbays epigrams encased whorehouse bushelled garnish counterfeiters",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2441,"scrumptiously","liberalizing snoots munchy cardiectomy canaling beddable conserves depicting prehardens outrooted accumulating coccyges adorner breves bactericide deviating margined falsettos disapprobations dippy boysenberries housemaster transmuted gamecocks whiskers classically parodists bandied overprices prizefights soldiers stabilization",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2442,"informs solderer dynamos","utopias godsends innovation gumptions quantities politicks respecting managed bioassays neckwears sectary submitter harkener cybernated triskaidekaphobes frostings expiates antirevolutionary arroyos adages constipation hyperextension sot",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2443,"yare","evened brigantines serrying shopped epees qts orbitally overzealous beadier antimonies staggering millstream swarth pulpier embezzlement bakeshop demonstrationists retributive gluteus coalescing transdesert conniver vacationed coopering cuboids respiring seedcake upbraided enjoins busybodies corroborator koppies versification versicle peppering standpoints pressured acclimatized iridectomies wincers stalks unsparingly victualled",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2444,"remixing","perversity moils oilhole toecap municipalities rebounds hosannaed proalliance brimmer cravened wallpapering clotheshorses slicer gnarls whirliest florets exculpates malaprops improperly superposition severs furnaces somewhen boomer kaliph toastmasters",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2445,"greases knackery mooched","blundering scissored loused looter kitsch uncannily discs lumpfish reassigns rootlike pukka hibiscuses lupines allottee rarefied guesser fezes exquisiteness isolator expedites viscousness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2446,"fiberglass multicellularity oceanology","fairies swingiest interrogational woodenest thwacks dalmatians polonaises thuggees offishness campos romanticists embowers copulative hydros muzhiks kisser revetment hairweaving vulgarizes slurs robotized encysting meltable rumors unshifting deescalates",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4620,"genghis flameproof aerating","blotchier scores quia flossing conductivity reawakening dwarfed incredibilities rancidness noetic ornithological nonpreservable stranglings hemophilia mislaid chervil rated begot adequateness galumph hankie nondestructiveness insights multimedia severation whitecapper stickmen wharfing restless tiros ceilings vistaed hotness broachers petrologists interbanking ghostliness superseder divulging",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2447,"disembarking monocotyledons rephrasing","hoaxers researching catarrhally eminently workingman terbiums jaywalker unenviable remarques amnesty faeries stagey dippable experimented benignant ethicists tenantless judicatories bywords cruelly integrating transitivity megabar malevolently favorite shoppers lushest countermeasure cordlessly eponyms ideas inconstancy enduring professionally unlaw grandfathers plumpest precontrives primos bitterness midranges handsets",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4621,"carats overdiligent memorials","penitentiaries demonize garfish whumped corresponds glowflies scuttled polling precooling anatomist olives molto racecourses intwisted aglets enate obelisks rheologist matted disinterestedness witling",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2448,"redemonstrating","shysters misting theatergoers halfbeaks prematurities titrator fitchews therapeutically tollmen whops packable hassles remorselessness usefully frontispiece louisianans purloiners hyperbolically retrial czarism gracing spending corpuscles underwriter dishevelment wants borzois rephrased underpriced elmier nonideological levator gunships",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4622,"ravager haole septupled","gnawn castigated mirthful believeth tubules abridged rehinge pronged sassily macrocephalic outflew alphabetizing resealing matt gunsmith overclouds mandrills handshaking functionality breeziest stuffiness transpiring whiplashes prattler heartsick carryall extirpating transitively oldish disproof vaunted tierces wardrobes stones rarify boarded loyalism overpowerful bowwow vagrants godlier",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature2449,"launching tintinnabulation","pocketers luminescing dotard newts restuffs megavitamin purifier livres blossomed hempen uncomfortableness frivoled isomorphism guaranties proponents terrors retooling repellency integration overed takeable geophytes gimp appositively abrades sulfurized hypo recrating recommended pryingly dialyzer archduke kayoing herding abandonments imposters antihypertensive adulterates naturedly",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4623,"erects","seigneurage appended fluted reapportions cabanas dados sangh immunized doffing linier surmised slighter reformed enthronement chirked oddly denting wandering legitimizer playwrights blames inequities bucktails interdictor modernist cheekier splayfooted sombrely totting bludgeoning ripener sconce ingeniousness touchable reapportioning rampageous dehydrogenation huffiest shysters resubscribed tariffs glycemia captiously legalities evictions fornicates omnicompetent",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature4624,"subeditors arsonous","salespersons pyorrheas homemaking isoprene dilation sensiblest veganism corbels moorier hoorayed upbeats deescalated clubbed intoning paps dialyzer disputation maddest parlously knells grassplot tarpons tiller standers shnaps catmint copulations",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
